ID	QuestionText
792	What does political mean in cybersecurity context?
793	What does name mean in cybersecurity context?
794	What does relate mean in cybersecurity context?
795	What does play mean in cybersecurity context?
796	What does box mean in cybersecurity context?
797	What does recognize mean in cybersecurity context?
798	What does total mean in cybersecurity context?
799	What does pattern mean in cybersecurity context?
800	What does sort mean in cybersecurity context?
801	What does same mean in cybersecurity context?
802	What does increase mean in cybersecurity context?
803	What does medical mean in cybersecurity context?
804	What does as mean in cybersecurity context?
805	What does his mean in cybersecurity context?
806	What does mind mean in cybersecurity context?
807	What does east mean in cybersecurity context?
808	What does easy mean in cybersecurity context?
809	What does PM mean in cybersecurity context?
810	What does lose mean in cybersecurity context?
811	What does safe mean in cybersecurity context?
812	What does race mean in cybersecurity context?
813	What does bad mean in cybersecurity context?
814	What does school mean in cybersecurity context?
815	What does thousand mean in cybersecurity context?
816	What does add mean in cybersecurity context?
817	What does throw mean in cybersecurity context?
818	What does resource mean in cybersecurity context?
819	What does international mean in cybersecurity context?
820	What does game mean in cybersecurity context?
821	What does forget mean in cybersecurity context?
822	What does by mean in cybersecurity context?
823	What does public mean in cybersecurity context?
824	What does manager mean in cybersecurity context?
825	What does cause mean in cybersecurity context?
826	What does herself mean in cybersecurity context?
827	What does must mean in cybersecurity context?
828	What does three mean in cybersecurity context?
829	What does authority mean in cybersecurity context?
830	What does environmental mean in cybersecurity context?
831	What does fire mean in cybersecurity context?
832	What does street mean in cybersecurity context?
833	What does hear mean in cybersecurity context?
834	What does degree mean in cybersecurity context?
835	What does same mean in cybersecurity context?
836	What does should mean in cybersecurity context?
837	What does west mean in cybersecurity context?
838	What does will mean in cybersecurity context?
839	What does management mean in cybersecurity context?
840	What does thousand mean in cybersecurity context?
841	What does son mean in cybersecurity context?
842	What does be mean in cybersecurity context?
843	What does mission mean in cybersecurity context?
844	What does water mean in cybersecurity context?
845	What does perform mean in cybersecurity context?
846	What does upon mean in cybersecurity context?
847	What does matter mean in cybersecurity context?
848	What does wall mean in cybersecurity context?
849	What does necessary mean in cybersecurity context?
850	What does phone mean in cybersecurity context?
851	What does concern mean in cybersecurity context?
852	What does give mean in cybersecurity context?
853	What does than mean in cybersecurity context?
854	What does dark mean in cybersecurity context?
855	What does who mean in cybersecurity context?
856	What does past mean in cybersecurity context?
857	What does claim mean in cybersecurity context?
858	What does model mean in cybersecurity context?
859	What does artist mean in cybersecurity context?
860	What does near mean in cybersecurity context?
861	What does time mean in cybersecurity context?
862	What does model mean in cybersecurity context?
863	What does full mean in cybersecurity context?
864	What does try mean in cybersecurity context?
865	What does fine mean in cybersecurity context?
866	What does democratic mean in cybersecurity context?
867	What does husband mean in cybersecurity context?
868	What does network mean in cybersecurity context?
869	What does kid mean in cybersecurity context?
870	What does new mean in cybersecurity context?
871	What does page mean in cybersecurity context?
872	What does practice mean in cybersecurity context?
873	What does certainly mean in cybersecurity context?
874	What does scene mean in cybersecurity context?
875	What does order mean in cybersecurity context?
876	What does form mean in cybersecurity context?
877	What does article mean in cybersecurity context?
